ix,iy,xmin,xmax,ymin,ymax,count,x_center,y_center
7,4,8.581448333333334,9.077876666666667,36.81257333333333,37.26396666666666,0,8.829662500000001,37.03827
8,4,9.077876666666667,9.574305,36.81257333333333,37.26396666666666,0,9.326090833333334,37.03827
9,4,9.574305,10.070733333333333,36.81257333333333,37.26396666666666,0,9.822519166666666,37.03827
10,4,10.070733333333333,10.567161666666667,36.81257333333333,37.26396666666666,1,10.3189475,37.03827
11,4,10.567161666666667,11.063590000000001,36.81257333333333,37.26396666666666,0,10.815375833333334,37.03827
12,4,11.063590000000001,11.560018333333334,36.81257333333333,37.26396666666666,0,11.311804166666668,37.03827
13,4,11.560018333333334,12.056446666666668,36.81257333333333,37.26396666666666,1,11.8082325,37.03827
14,4,12.056446666666668,12.552875,36.81257333333333,37.26396666666666,0,12.304660833333333,37.03827
15,4,12.552875,13.049303333333334,36.81257333333333,37.26396666666666,1,12.801089166666667,37.03827
16,4,13.049303333333334,13.545731666666669,36.81257333333333,37.26396666666666,0,13.297517500000001,37.03827
17,4,13.545731666666669,14.042160000000003,36.81257333333333,37.26396666666666,0,13.793945833333336,37.03827
18,4,14.042160000000003,14.538588333333333,36.81257333333333,37.26396666666666,6,14.290374166666668,37.03827
19,4,14.538588333333333,15.035016666666667,36.81257333333333,37.26396666666666,15,14.7868025,37.03827
20,4,15.035016666666667,15.531445000000001,36.81257333333333,37.26396666666666,23,15.283230833333334,37.03827
21,4,15.531445000000001,16.027873333333336,36.81257333333333,37.26396666666666,33,15.779659166666669,37.03827
22,4,16.027873333333336,16.52430166666667,36.81257333333333,37.26396666666666,27,16.276087500000003,37.03827
23,4,16.52430166666667,17.02073,36.81257333333333,37.26396666666666,10,16.772515833333337,37.03827
24,4,17.02073,17.517158333333334,36.81257333333333,37.26396666666666,2,17.268944166666667,37.03827
25,4,17.517158333333334,18.01358666666667,36.81257333333333,37.26396666666666,0,17.7653725,37.03827
26,4,18.01358666666667,18.510015000000003,36.81257333333333,37.26396666666666,0,18.261800833333336,37.03827
27,4,18.510015000000003,19.006443333333337,36.81257333333333,37.26396666666666,0,18.75822916666667,37.03827
28,4,19.006443333333337,19.502871666666667,36.81257333333333,37.26396666666666,2,19.2546575,37.03827
29,4,19.502871666666667,19.9993,36.81257333333333,37.26396666666666,0,19.751085833333335,37.03827
0,5,5.10645,5.602878333333333,37.26396666666666,37.71536,0,5.354664166666666,37.489663333333326
1,5,5.602878333333333,6.099306666666666,37.26396666666666,37.71536,1,5.8510925,37.489663333333326
